id,emergency_id,intervention_id,year_2020_total,year_2020_salaries,year_2020_training,year_2020_consumables,year_2020_logistics,year_2020_equipment,year_2020_administration,year_2021_total,year_2021_salaries,year_2021_training,year_2021_consumables,year_2021_logistics,year_2021_equipment,year_2021_administration,year_2022_total,year_2022_salaries,year_2022_training,year_2022_consumables,year_2022_logistics,year_2022_equipment,year_2022_administration,beneficiaries_2020_number_people_need_male,beneficiaries_2020_number_people_need_female,beneficiaries_2020_number_people_targeted_male,beneficiaries_2020_number_people_targeted_female,beneficiaries_2020_number_people_reached_male,beneficiaries_2020_number_people_reached_female,beneficiaries_2021_number_people_need_male,beneficiaries_2021_number_people_need_female,beneficiaries_2021_number_people_targeted_male,beneficiaries_2021_number_people_targeted_female,beneficiaries_2021_number_people_reached_male,beneficiaries_2021_number_people_reached_female,beneficiaries_2022_number_people_need_male,beneficiaries_2022_number_people_need_female,beneficiaries_2022_number_people_targeted_male,beneficiaries_2022_number_people_targeted_female,beneficiaries_2022_number_people_reached_male,beneficiaries_2022_number_people_reached_female,comments
52,gtm_eta,12-d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,gtm_eta,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,gtm_eta,13-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,gtm_eta,13-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8988,0,0,0,0,0,0,
56,gtm_eta,13-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,gtm_eta,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,gtm_eta,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,gtm_migration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,gtm_migration,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,gtm_migration,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,gtm_migration,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,gtm_migration,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
